"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2012年6月5日","2,311.92","2,313.74","2,323.30","2,304.05","6.61B","0.15%"
"2012年6月4日","2,308.55","2,346.98","2,348.20","2,308.23","9.02B","-2.73%"
"2012年6月1日","2,373.44","2,373.22","2,388.09","2,365.44","7.70B","0.05%"
"2012年5月31日","2,372.23","2,370.01","2,382.99","2,362.31","7.79B","-0.52%"
"2012年5月30日","2,384.67","2,385.39","2,391.69","2,378.13","8.98B","-0.21%"
"2012年5月29日","2,389.64","2,361.00","2,393.28","2,358.37","11.72B","1.20%"
"2012年5月28日","2,361.37","2,325.32","2,361.74","2,309.07","9.50B","1.19%"
"2012年5月25日","2,333.55","2,350.54","2,355.81","2,327.41","7.40B","-0.74%"
"2012年5月24日","2,350.97","2,359.68","2,373.06","2,344.58","7.92B","-0.53%"
"2012年5月23日","2,363.44","2,369.27","2,378.08","2,350.55","8.42B","-0.42%"
"2012年5月22日","2,373.31","2,355.73","2,374.06","2,354.87","7.68B","1.07%"
"2012年5月21日","2,348.30","2,343.58","2,360.39","2,330.33","7.48B","0.16%"
"2012年5月18日","2,344.52","2,364.90","2,369.60","2,338.24","8.97B","-1.44%"
"2012年5月17日","2,378.89","2,347.18","2,383.31","2,342.35","8.69B","1.39%"
"2012年5月16日","2,346.19","2,369.29","2,372.03","2,344.50","7.67B","-1.21%"
"2012年5月15日","2,374.84","2,367.08","2,376.59","2,354.61","7.79B","-0.25%"
"2012年5月14日","2,380.73","2,408.26","2,411.27","2,377.98","9.05B","-0.59%"
"2012年5月11日","2,394.98","2,406.07","2,415.98","2,393.38","7.49B","-0.63%"
"2012年5月10日","2,410.23","2,409.95","2,419.12","2,402.20","8.17B","0.07%"
"2012年5月9日","2,408.59","2,432.47","2,432.47","2,407.51","9.79B","-1.65%"
"2012年5月8日","2,448.88","2,451.58","2,451.60","2,431.02","10.49B","-0.13%"
"2012年5月7日","2,451.95","2,441.76","2,451.95","2,432.74","10.88B","-0.00%"
"2012年5月4日","2,452.01","2,437.46","2,453.73","2,427.97","10.22B","0.49%"
"2012年5月3日","2,440.08","2,433.59","2,441.95","2,427.73","10.22B","0.07%"
"2012年5月2日","2,438.44","2,421.08","2,446.35","2,407.79","12.80B","1.76%"
"2012年4月27日","2,396.32","2,402.43","2,408.42","2,393.87","9.12B","-0.35%"
"2012年4月26日","2,404.70","2,408.56","2,414.75","2,393.26","11.55B","-0.09%"
"2012年4月25日","2,406.81","2,382.21","2,411.42","2,376.63","13.10B","0.75%"
"2012年4月24日","2,388.83","2,380.24","2,415.75","2,350.40","13.37B","0.01%"
"2012年4月23日","2,388.59","2,403.52","2,411.51","2,383.07","12.29B","-0.76%"
"2012年4月20日","2,406.86","2,374.66","2,407.29","2,372.13","11.55B","1.19%"
"2012年4月19日","2,378.63","2,378.63","2,386.98","2,369.46","9.43B","-0.09%"
"2012年4月18日","2,380.85","2,341.13","2,383.64","2,337.86","10.86B","1.96%"
"2012年4月17日","2,334.98","2,355.37","2,363.01","2,333.34","8.47B","-0.94%"
"2012年4月16日","2,357.03","2,346.31","2,364.11","2,342.20","8.53B","-0.09%"
"2012年4月13日","2,359.16","2,351.51","2,369.70","2,346.94","9.88B","0.35%"
"2012年4月12日","2,350.86","2,310.48","2,351.05","2,307.84","9.77B","1.82%"
"2012年4月11日","2,308.92","2,286.72","2,319.05","2,280.04","7.51B","0.13%"
"2012年4月10日","2,305.86","2,281.02","2,306.39","2,258.85","6.73B","0.88%"
"2012年4月9日","2,285.78","2,300.05","2,304.65","2,284.44","5.98B","-0.90%"
"2012年4月6日","2,306.55","2,299.05","2,309.64","2,291.56","7.21B","0.19%"
"2012年4月5日","2,302.24","2,258.03","2,303.82","2,251.39","8.01B","1.74%"
"2012年3月30日","2,262.79","2,256.04","2,266.21","2,246.24","6.20B","0.47%"
"2012年3月29日","2,252.16","2,276.74","2,280.96","2,242.34","7.42B","-1.43%"
"2012年3月28日","2,284.88","2,341.00","2,341.42","2,281.43","8.36B","-2.65%"
"2012年3月27日","2,347.18","2,358.55","2,363.77","2,344.30","6.09B","-0.15%"
"2012年3月26日","2,350.60","2,349.09","2,358.00","2,339.14","5.54B","0.05%"
"2012年3月23日","2,349.54","2,369.08","2,371.26","2,342.12","7.69B","-1.10%"
"2012年3月22日","2,375.77","2,376.99","2,386.10","2,364.13","7.93B","-0.10%"
"2012年3月21日","2,378.20","2,384.71","2,396.72","2,361.22","9.57B","0.06%"
"2012年3月20日","2,376.84","2,407.54","2,407.54","2,376.03","9.79B","-1.38%"
"2012年3月19日","2,410.18","2,401.22","2,412.34","2,383.67","10.22B","0.23%"
"2012年3月16日","2,404.74","2,377.76","2,406.15","2,368.31","10.37B","1.30%"
"2012年3月15日","2,373.77","2,388.06","2,403.74","2,366.02","12.00B","-0.73%"
"2012年3月14日","2,391.23","2,464.91","2,476.22","2,382.84","17.98B","-2.63%"
"2012年3月13日","2,455.79","2,432.84","2,457.22","2,428.61","10.47B","0.86%"
"2012年3月12日","2,434.86","2,438.55","2,440.86","2,420.84","10.62B","-0.19%"
"2012年3月9日","2,439.46","2,425.89","2,440.51","2,414.97","10.06B","0.79%"
"2012年3月8日","2,420.28","2,401.10","2,426.70","2,401.10","9.68B","1.06%"
"2012年3月7日","2,394.79","2,391.20","2,413.69","2,388.52","9.48B","-0.65%"
"2012年3月6日","2,410.45","2,439.78","2,442.00","2,406.06","10.37B","-1.41%"
"2012年3月5日","2,445.00","2,464.85","2,469.84","2,442.11","11.27B","-0.64%"
"2012年3月2日","2,460.69","2,430.10","2,461.12","2,430.10","10.32B","1.43%"
"2012年3月1日","2,426.11","2,418.79","2,437.87","2,418.33","7.51B","-0.10%"
"2012年2月29日","2,428.49","2,446.23","2,453.07","2,426.33","9.55B","-0.95%"
"2012年2月28日","2,451.86","2,440.91","2,458.65","2,431.83","11.84B","0.20%"
"2012年2月27日","2,447.06","2,447.41","2,478.38","2,444.63","15.81B","0.30%"
"2012年2月24日","2,439.63","2,410.88","2,439.98","2,405.27","13.49B","1.25%"
"2012年2月23日","2,409.55","2,401.74","2,416.80","2,396.71","11.26B","0.25%"
"2012年2月22日","2,403.59","2,380.50","2,404.44","2,374.03","11.87B","0.93%"
"2012年2月21日","2,381.43","2,365.49","2,382.15","2,345.05","7.93B","0.75%"
"2012年2月20日","2,363.60","2,383.69","2,388.01","2,362.01","8.89B","0.27%"
"2012年2月17日","2,357.18","2,366.63","2,372.51","2,344.76","7.19B","0.01%"
"2012年2月16日","2,356.86","2,363.90","2,373.80","2,342.07","9.51B","-0.42%"
"2012年2月15日","2,366.70","2,340.45","2,374.28","2,335.10","9.89B","0.94%"
"2012年2月14日","2,344.77","2,348.88","2,352.47","2,332.25","7.31B","-0.30%"
"2012年2月13日","2,351.85","2,332.05","2,365.34","2,325.03","8.63B","-0.01%"
"2012年2月10日","2,351.98","2,342.01","2,368.98","2,339.88","9.65B","0.10%"
"2012年2月9日","2,349.59","2,344.22","2,363.61","2,333.93","9.80B","0.09%"
"2012年2月8日","2,347.53","2,291.81","2,350.96","2,286.82","8.71B","2.43%"
"2012年2月7日","2,291.90","2,319.42","2,319.71","2,278.82","6.73B","-1.68%"
"2012年2月6日","2,331.14","2,334.25","2,341.57","2,317.42","7.57B","0.03%"
"2012年2月3日","2,330.40","2,306.66","2,336.27","2,300.98","7.89B","0.77%"
"2012年2月2日","2,312.56","2,273.85","2,312.56","2,268.69","6.35B","1.96%"
"2012年2月1日","2,268.08","2,288.07","2,305.86","2,263.34","5.36B","-1.07%"
"2012年1月31日","2,292.61","2,285.95","2,296.38","2,277.06","4.87B","0.33%"
"2012年1月30日","2,285.04","2,324.49","2,324.49","2,284.29","5.84B","-1.47%"
"2012年1月20日","2,319.12","2,300.50","2,322.89","2,293.89","6.99B","1.00%"
"2012年1月19日","2,296.08","2,266.08","2,305.71","2,259.34","7.25B","1.31%"
"2012年1月18日","2,266.38","2,298.83","2,311.58","2,257.90","8.99B","-1.39%"
"2012年1月17日","2,298.38","2,206.53","2,298.38","2,196.12","8.78B","4.18%"
"2012年1月16日","2,206.19","2,230.43","2,241.26","2,206.05","4.59B","-1.71%"
"2012年1月13日","2,244.58","2,277.08","2,281.53","2,225.74","7.15B","-1.34%"
"2012年1月12日","2,275.01","2,268.74","2,295.22","2,265.26","7.16B","-0.05%"
"2012年1月11日","2,276.05","2,282.91","2,290.64","2,265.18","8.44B","-0.42%"
"2012年1月10日","2,285.74","2,221.83","2,288.63","2,218.27","10.96B","2.69%"
"2012年1月9日","2,225.89","2,164.74","2,226.22","2,148.45","7.68B","2.89%"
"2012年1月6日","2,163.39","2,148.15","2,164.32","2,132.63","5.06B","0.70%"
"2012年1月5日","2,148.45","2,160.90","2,183.40","2,145.56","5.87B","-0.97%"
"2012年1月4日","2,169.39","2,212.00","2,217.52","2,168.64","4.92B","-1.37%"
"2011年12月30日","2,199.42","2,177.52","2,200.99","2,177.52","5.19B","1.19%"
"2011年12月29日","2,173.56","2,161.18","2,181.95","2,157.11","4.47B","0.16%"
"2011年12月28日","2,170.01","2,157.65","2,170.67","2,134.02","4.96B","0.18%"
"2011年12月27日","2,166.21","2,186.71","2,196.97","2,162.72","4.57B","-1.09%"
"2011年12月26日","2,190.11","2,193.66","2,213.45","2,186.07","4.36B","-0.67%"
"2011年12月23日","2,204.78","2,183.91","2,219.79","2,178.14","5.24B","0.85%"
"2011年12月22日","2,186.30","2,178.57","2,201.59","2,149.42","5.90B","-0.22%"
"2011年12月21日","2,191.15","2,230.18","2,237.47","2,188.71","5.09B","-1.12%"
"2011年12月20日","2,215.93","2,209.70","2,239.86","2,206.52","5.28B","-0.10%"
"2011年12月19日","2,218.24","2,208.07","2,221.45","2,164.89","5.78B","-0.30%"
"2011年12月16日","2,224.84","2,179.51","2,225.54","2,170.75","5.73B","2.01%"
"2011年12月15日","2,180.90","2,215.79","2,216.91","2,179.47","5.67B","-2.14%"
"2011年12月14日","2,228.53","2,241.39","2,256.74","2,224.72","4.41B","-0.89%"
"2011年12月13日","2,248.59","2,283.22","2,285.81","2,245.87","5.86B","-1.87%"
"2011年12月12日","2,291.54","2,312.15","2,315.81","2,290.26","3.96B","-1.02%"
"2011年12月9日","2,315.27","2,315.51","2,331.26","2,309.46","4.00B","-0.62%"
"2011年12月8日","2,329.82","2,329.91","2,346.65","2,302.64","5.15B","-0.12%"
"2011年12月7日","2,332.73","2,325.56","2,339.85","2,317.81","4.16B","0.29%"
"2011年12月6日","2,325.90","2,326.66","2,331.89","2,310.16","4.59B","-0.31%"
"2011年12月5日","2,333.23","2,363.11","2,363.13","2,327.61","5.22B","-1.16%"
"2011年12月2日","2,360.66","2,374.90","2,378.30","2,344.85","5.99B","-1.10%"
"2011年12月1日","2,386.86","2,392.48","2,423.56","2,376.92","9.86B","2.29%"
"2011年11月30日","2,333.41","2,406.33","2,407.33","2,319.44","7.66B","-3.27%"
"2011年11月29日","2,412.39","2,398.99","2,413.33","2,388.20","5.51B","1.23%"
"2011年11月28日","2,383.03","2,383.89","2,396.83","2,372.16","4.61B","0.12%"
"2011年11月25日","2,380.22","2,393.33","2,403.94","2,372.62","4.54B","-0.72%"
"2011年11月24日","2,397.55","2,379.15","2,409.72","2,370.69","5.22B","0.10%"
"2011年11月23日","2,395.06","2,415.20","2,418.56","2,390.65","5.05B","-0.73%"
"2011年11月22日","2,412.63","2,400.98","2,414.85","2,387.83","5.14B","-0.10%"
"2011年11月21日","2,415.13","2,416.73","2,419.24","2,396.09","5.02B","-0.06%"
"2011年11月18日","2,416.56","2,448.39","2,448.51","2,411.04","7.22B","-1.89%"
"2011年11月17日","2,463.05","2,467.70","2,482.53","2,459.16","6.64B","-0.16%"
"2011年11月16日","2,466.96","2,529.07","2,529.46","2,456.86","9.34B","-2.48%"
"2011年11月15日","2,529.76","2,525.95","2,534.06","2,518.70","7.92B","0.04%"
"2011年11月14日","2,528.71","2,498.67","2,529.63","2,496.34","8.12B","1.92%"
"2011年11月11日","2,481.08","2,483.96","2,496.53","2,472.76","6.61B","0.06%"
"2011年11月10日","2,479.54","2,498.59","2,507.45","2,478.14","8.71B","-1.80%"
"2011年11月9日","2,524.92","2,512.59","2,527.70","2,489.02","7.82B","0.84%"
"2011年11月8日","2,503.84","2,514.26","2,524.82","2,500.02","7.87B","-0.24%"
"2011年11月7日","2,509.80","2,518.90","2,536.18","2,507.62","7.89B","-0.73%"
"2011年11月4日","2,528.29","2,525.24","2,536.78","2,512.90","10.19B","0.81%"
"2011年11月3日","2,508.09","2,510.84","2,535.24","2,507.30","13.66B","0.16%"
"2011年11月2日","2,504.11","2,437.87","2,505.12","2,433.72","10.55B","1.38%"
"2011年11月1日","2,470.02","2,450.33","2,491.35","2,445.53","8.89B","0.07%"
"2011年10月31日","2,468.25","2,470.25","2,478.31","2,455.20","8.42B","-0.21%"
"2011年10月28日","2,473.41","2,462.08","2,483.76","2,456.18","11.00B","1.55%"
"2011年10月27日","2,435.61","2,432.47","2,449.70","2,426.32","8.24B","0.33%"
"2011年10月26日","2,427.48","2,398.19","2,448.98","2,394.73","10.74B","0.74%"
"2011年10月25日","2,409.67","2,366.40","2,414.05","2,357.39","9.09B","1.66%"
"2011年10月24日","2,370.33","2,322.02","2,371.09","2,307.15","7.09B","2.29%"
"2011年10月21日","2,317.28","2,330.51","2,340.31","2,313.78","4.84B","-0.60%"
"2011年10月20日","2,331.37","2,365.91","2,368.64","2,315.90","6.54B","-1.94%"
"2011年10月19日","2,377.51","2,387.83","2,401.69","2,374.42","5.85B","-0.25%"
"2011年10月18日","2,383.49","2,423.28","2,425.65","2,378.67","7.95B","-2.33%"
"2011年10月17日","2,440.40","2,434.49","2,452.99","2,424.73","5.83B","0.37%"
"2011年10月14日","2,431.37","2,429.88","2,437.59","2,409.29","6.07B","-0.30%"
"2011年10月13日","2,438.79","2,412.83","2,439.64","2,406.28","8.79B","0.78%"
"2011年10月12日","2,420.00","2,335.49","2,421.69","2,318.63","9.15B","3.04%"
"2011年10月11日","2,348.52","2,401.74","2,412.38","2,323.41","6.40B","0.16%"
"2011年10月10日","2,344.79","2,363.08","2,368.15","2,338.69","4.17B","-0.61%"
"2011年9月30日","2,359.22","2,368.40","2,377.54","2,348.22","4.88B","-0.26%"
"2011年9月29日","2,365.34","2,378.42","2,387.54","2,358.57","5.92B","-1.12%"
"2011年9月28日","2,392.06","2,427.29","2,430.27","2,383.40","5.58B","-0.95%"
"2011年9月27日","2,415.05","2,410.99","2,423.91","2,395.16","5.52B","0.91%"
"2011年9月26日","2,393.18","2,416.23","2,441.73","2,384.64","5.74B","-1.64%"
"2011年9月23日","2,433.16","2,411.83","2,440.75","2,400.14","6.73B","-0.41%"
"2011年9月22日","2,443.06","2,491.21","2,499.98","2,442.46","7.47B","-2.78%"
"2011年9月21日","2,512.96","2,450.12","2,517.67","2,438.85","8.67B","2.66%"
"2011年9月20日","2,447.76","2,433.72","2,460.03","2,426.70","4.63B","0.41%"
"2011年9月19日","2,437.79","2,469.60","2,469.60","2,437.17","4.87B","-1.79%"
"2011年9月16日","2,482.34","2,490.18","2,499.48","2,475.76","4.80B","0.13%"
"2011年9月15日","2,479.05","2,482.86","2,496.57","2,477.65","5.60B","-0.23%"
"2011年9月14日","2,484.83","2,478.59","2,485.93","2,439.37","5.41B","0.55%"
"2011年9月13日","2,471.30","2,467.73","2,477.08","2,453.80","4.99B","-1.06%"
"2011年9月9日","2,497.75","2,506.97","2,528.42","2,487.14","5.13B","-0.05%"
"2011年9月8日","2,498.94","2,523.96","2,524.38","2,498.11","5.53B","-0.68%"
"2011年9月7日","2,516.09","2,480.94","2,516.75","2,475.22","5.97B","1.84%"
"2011年9月6日","2,470.52","2,465.57","2,482.24","2,459.54","4.92B","-0.33%"
"2011年9月5日","2,478.74","2,510.10","2,510.10","2,478.20","5.50B","-1.96%"
"2011年9月2日","2,528.28","2,551.56","2,557.31","2,517.62","5.44B","-1.09%"
"2011年9月1日","2,556.04","2,569.80","2,584.80","2,547.85","5.73B","-0.44%"
"2011年8月31日","2,567.34","2,566.53","2,574.42","2,545.10","5.92B","0.03%"
"2011年8月30日","2,566.59","2,592.60","2,615.14","2,563.69","7.59B","-0.38%"
"2011年8月29日","2,576.41","2,595.47","2,595.47","2,570.84","7.37B","-1.37%"
"2011年8月26日","2,612.19","2,602.21","2,616.64","2,593.24","7.78B","-0.12%"
"2011年8月25日","2,615.26","2,546.40","2,616.30","2,545.05","10.45B","2.92%"
"2011年8月24日","2,541.09","2,562.41","2,569.28","2,536.26","6.55B","-0.51%"
"2011年8月23日","2,554.02","2,524.88","2,554.18","2,514.95","6.09B","1.52%"
"2011年8月22日","2,515.86","2,534.57","2,553.41","2,507.78","6.12B","-0.73%"
"2011年8月19日","2,534.36","2,519.65","2,538.27","2,513.75","7.06B","-0.98%"
"2011年8月18日","2,559.47","2,601.99","2,603.48","2,556.86","7.10B","-1.61%"
"2011年8月17日","2,601.26","2,603.96","2,617.16","2,596.04","7.01B","-0.26%"
"2011年8月16日","2,608.17","2,627.85","2,636.36","2,601.50","8.52B","-0.71%"
"2011年8月15日","2,626.77","2,598.14","2,627.10","2,584.41","8.87B","1.30%"
"2011年8月12日","2,593.17","2,593.40","2,605.45","2,585.85","9.72B","0.45%"
"2011年8月11日","2,581.51","2,508.86","2,582.16","2,505.01","9.56B","1.27%"
"2011年8月10日","2,549.18","2,562.39","2,579.16","2,544.95","10.04B","0.91%"
"2011年8月9日","2,526.07","2,468.03","2,537.41","2,437.68","10.37B","-0.03%"
"2011年8月8日","2,526.82","2,599.29","2,614.19","2,497.92","11.03B","-3.79%"
"2011年8月5日","2,626.42","2,620.28","2,644.58","2,605.14","7.86B","-2.15%"
"2011年8月4日","2,684.04","2,683.19","2,698.82","2,675.53","5.89B","0.21%"
"2011年8月3日","2,678.48","2,659.12","2,688.06","2,654.36","6.40B","-0.03%"
"2011年8月2日","2,679.26","2,689.97","2,689.97","2,651.28","7.00B","-0.91%"
"2011年8月1日","2,703.78","2,697.57","2,712.89","2,688.53","5.90B","0.08%"
"2011年7月29日","2,701.73","2,706.50","2,721.53","2,681.27","7.55B","-0.26%"
"2011年7月28日","2,708.78","2,701.77","2,712.09","2,684.66","7.85B","-0.54%"
"2011年7月27日","2,723.49","2,690.14","2,726.80","2,680.43","8.04B","0.76%"
"2011年7月26日","2,703.03","2,685.75","2,704.94","2,677.12","7.29B","0.53%"
"2011年7月25日","2,688.75","2,759.63","2,759.63","2,680.75","11.12B","-2.96%"
"2011年7月22日","2,770.79","2,769.86","2,782.17","2,763.80","7.02B","0.18%"
"2011年7月21日","2,765.89","2,795.90","2,799.85","2,763.42","8.18B","-1.01%"
"2011年7月20日","2,794.20","2,810.44","2,817.28","2,779.38","8.40B","-0.10%"
"2011年7月19日","2,796.98","2,804.92","2,809.31","2,790.69","9.27B","-0.70%"
"2011年7月18日","2,816.69","2,821.36","2,826.96","2,807.11","10.81B","-0.12%"
"2011年7月15日","2,820.17","2,803.58","2,821.34","2,794.16","10.75B","0.35%"
"2011年7月14日","2,810.44","2,798.21","2,811.70","2,788.98","10.45B","0.54%"
"2011年7月13日","2,795.48","2,756.03","2,797.27","2,756.03","9.19B","1.48%"
"2011年7月12日","2,754.58","2,783.72","2,783.72","2,752.19","9.67B","-1.72%"
"2011年7月11日","2,802.69","2,789.45","2,807.32","2,780.67","8.61B","0.18%"
"2011年7月8日","2,797.77","2,797.03","2,807.38","2,784.13","8.62B","0.13%"
"2011年7月7日","2,794.27","2,813.19","2,825.12","2,793.89","11.65B","-0.58%"
"2011年7月6日","2,810.48","2,811.82","2,811.82","2,780.73","10.31B","-0.21%"
"2011年7月5日","2,816.35","2,812.72","2,818.14","2,799.11","11.01B","0.13%"
"2011年7月4日","2,812.82","2,770.94","2,813.27","2,770.94","12.20B","1.94%"
"2011年7月1日","2,759.36","2,767.83","2,778.67","2,752.97","9.21B","-0.10%"
"2011年6月30日","2,762.08","2,729.99","2,774.37","2,729.99","9.10B","1.23%"
"2011年6月29日","2,728.48","2,757.40","2,759.23","2,727.25","8.82B","-1.11%"
"2011年6月28日","2,759.20","2,759.71","2,763.28","2,736.40","8.83B","0.04%"
"2011年6月27日","2,758.23","2,746.79","2,769.04","2,743.50","10.16B","0.44%"
"2011年6月24日","2,746.21","2,678.05","2,759.71","2,674.30","12.58B","2.16%"
"2011年6月23日","2,688.25","2,640.66","2,693.42","2,630.34","7.38B","1.47%"
"2011年6月22日","2,649.32","2,648.53","2,657.73","2,633.47","5.83B","0.11%"
"2011年6月21日","2,646.48","2,628.02","2,648.02","2,618.81","6.48B","0.96%"
"2011年6月20日","2,621.25","2,635.83","2,637.88","2,610.99","6.01B","-0.82%"
"2011年6月17日","2,642.82","2,661.41","2,675.03","2,641.39","6.44B","-0.81%"
"2011年6月16日","2,664.28","2,685.63","2,691.94","2,663.12","7.09B","-1.52%"
"2011年6月15日","2,705.43","2,717.68","2,730.48","2,705.07","7.49B","-0.90%"
"2011年6月14日","2,730.04","2,696.22","2,735.55","2,691.67","8.31B","1.10%"
"2011年6月13日","2,700.38","2,687.65","2,703.42","2,669.40","6.31B","-0.18%"
"2011年6月10日","2,705.14","2,696.13","2,707.74","2,672.32","7.34B","0.07%"
"2011年6月9日","2,703.35","2,743.54","2,747.33","2,702.69","8.35B","-1.71%"
"2011年6月8日","2,750.29","2,742.04","2,754.12","2,715.25","7.43B","0.22%"
"2011年6月7日","2,744.30","2,720.97","2,745.77","2,717.31","6.50B","0.60%"
"2011年6月3日","2,728.02","2,701.77","2,732.43","2,701.25","6.80B","0.84%"
"2011年6月2日","2,705.18","2,715.32","2,727.99","2,676.54","8.60B","-1.40%"
"2011年6月1日","2,743.57","2,737.06","2,744.56","2,726.49","6.86B","0.00%"
"2011年5月31日","2,743.47","2,707.56","2,744.93","2,702.09","6.79B","1.37%"
"2011年5月30日","2,706.36","2,704.48","2,728.06","2,689.21","6.52B","-0.13%"
"2011年5月27日","2,709.95","2,739.39","2,746.84","2,708.55","8.25B","-0.97%"
"2011年5月26日","2,736.53","2,755.39","2,764.89","2,734.54","7.87B","-0.19%"
"2011年5月25日","2,741.74","2,764.56","2,771.18","2,737.33","7.44B","-0.92%"
"2011年5月24日","2,767.06","2,766.06","2,771.75","2,744.78","7.49B","-0.27%"
"2011年5月23日","2,774.57","2,853.29","2,853.29","2,771.12","9.86B","-2.93%"
"2011年5月20日","2,858.46","2,858.31","2,866.76","2,850.45","7.07B","-0.04%"
"2011年5月19日","2,859.57","2,879.39","2,884.14","2,856.83","7.70B","-0.46%"
"2011年5月18日","2,872.77","2,846.72","2,877.43","2,843.68","7.68B","0.70%"
"2011年5月17日","2,852.77","2,846.45","2,869.23","2,821.20","9.48B","0.13%"
"2011年5月16日","2,849.07","2,864.38","2,877.09","2,846.31","8.46B","-0.76%"
"2011年5月13日","2,871.03","2,846.31","2,871.99","2,832.25","9.32B","0.95%"
"2011年5月12日","2,844.08","2,864.98","2,876.45","2,843.10","10.02B","-1.36%"
"2011年5月11日","2,883.42","2,890.35","2,897.14","2,868.35","9.25B","-0.25%"
"2011年5月10日","2,890.63","2,876.98","2,891.03","2,865.10","8.13B","0.63%"
"2011年5月9日","2,872.46","2,868.24","2,885.18","2,861.42","8.16B","0.30%"
"2011年5月6日","2,863.89","2,842.76","2,881.71","2,834.46","9.11B","-0.30%"
"2011年5月5日","2,872.40","2,854.77","2,880.12","2,849.91","9.11B","0.22%"
"2011年5月4日","2,866.02","2,916.84","2,916.97","2,860.07","11.15B","-2.26%"
"2011年5月3日","2,932.19","2,911.51","2,933.46","2,890.22","9.64B","0.71%"
"2011年4月29日","2,911.51","2,886.63","2,913.56","2,871.01","8.75B","0.85%"
"2011年4月28日","2,887.04","2,937.95","2,953.19","2,884.84","10.52B","-1.31%"
"2011年4月27日","2,925.41","2,946.33","2,961.13","2,907.66","10.55B","-0.46%"
"2011年4月26日","2,938.98","2,956.95","2,970.28","2,931.50","9.52B","-0.88%"
"2011年4月25日","2,964.95","3,003.03","3,003.61","2,964.64","11.73B","-1.51%"
"2011年4月22日","3,010.52","3,025.70","3,032.97","3,004.46","11.85B","-0.53%"
"2011年4月21日","3,026.67","3,021.77","3,035.47","3,012.54","12.15B","0.65%"
"2011年4月20日","3,007.04","3,005.97","3,019.12","2,992.67","11.97B","0.27%"
"2011年4月19日","2,999.04","3,038.81","3,038.81","2,996.22","14.19B","-1.91%"
"2011年4月18日","3,057.33","3,040.53","3,067.46","3,037.19","13.75B","0.22%"
"2011年4月15日","3,050.53","3,036.34","3,062.53","3,020.16","12.85B","0.26%"
"2011年4月14日","3,042.64","3,049.67","3,058.24","3,036.73","12.95B","-0.25%"
"2011年4月13日","3,050.40","3,006.83","3,050.40","2,994.47","12.82B","0.96%"
"2011年4月12日","3,021.37","3,012.79","3,039.12","3,003.45","14.60B","-0.05%"
"2011年4月11日","3,022.75","3,037.91","3,059.57","3,019.89","14.72B","-0.24%"
"2011年4月8日","3,030.02","3,005.37","3,031.10","2,998.34","11.43B","0.74%"
"2011年4月7日","3,007.91","3,003.20","3,012.29","2,990.31","12.47B","0.22%"
"2011年4月6日","3,001.36","2,964.21","3,005.24","2,963.90","14.17B","1.14%"
"2011年4月1日","2,967.41","2,932.48","2,967.85","2,924.39","9.98B","1.34%"
"2011年3月31日","2,928.11","2,954.65","2,961.63","2,914.38","10.89B","-0.94%"
"2011年3月30日","2,955.77","2,955.45","2,968.18","2,935.75","12.65B","-0.08%"
"2011年3月29日","2,958.08","2,979.86","2,994.17","2,953.54","16.85B","-0.87%"
"2011年3月28日","2,984.01","2,985.36","3,005.78","2,979.20","15.60B","0.21%"
"2011年3月25日","2,977.81","2,948.54","2,985.08","2,946.70","13.64B","1.06%"
"2011年3月24日","2,946.71","2,949.85","2,958.66","2,942.13","10.90B","-0.06%"
"2011年3月23日","2,948.48","2,919.02","2,950.42","2,911.63","11.26B","1.01%"
"2011年3月22日","2,919.14","2,917.69","2,923.39","2,884.75","9.51B","0.34%"
"2011年3月21日","2,909.14","2,913.91","2,927.07","2,895.15","9.68B","0.08%"
"2011年3月18日","2,906.89","2,920.81","2,930.61","2,900.87","10.06B","0.33%"
"2011年3月17日","2,897.30","2,906.95","2,935.62","2,885.65","13.78B","-1.14%"
"2011年3月16日","2,930.80","2,894.25","2,934.02","2,894.25","13.08B","1.19%"
"2011年3月15日","2,896.26","2,927.98","2,927.98","2,850.94","15.50B","-1.41%"
"2011年3月14日","2,937.63","2,923.98","2,939.65","2,914.46","11.69B","0.13%"
"2011年3月11日","2,933.80","2,942.42","2,966.98","2,927.68","11.60B","-0.79%"
"2011年3月10日","2,957.14","2,995.77","2,995.77","2,954.37","12.38B","-1.50%"
"2011年3月9日","3,002.15","3,002.55","3,012.04","2,989.34","12.48B","0.07%"
"2011年3月8日","2,999.94","2,996.73","3,001.62","2,976.60","12.67B","0.12%"
"2011年3月7日","2,996.21","2,952.72","3,000.43","2,952.72","16.01B","1.83%"
"2011年3月4日","2,942.31","2,902.19","2,944.46","2,898.08","11.83B","1.35%"
"2011年3月3日","2,902.98","2,918.73","2,937.56","2,900.76","15.05B","-0.37%"
"2011年3月2日","2,913.81","2,905.51","2,924.96","2,883.57","13.34B","-0.18%"
"2011年3月1日","2,918.92","2,906.28","2,931.58","2,901.55","13.66B","0.48%"
"2011年2月28日","2,905.05","2,880.17","2,906.17","2,861.82","11.87B","0.92%"
"2011年2月25日","2,878.57","2,876.78","2,890.32","2,848.65","10.01B","-0.00%"
"2011年2月24日","2,878.60","2,861.39","2,881.54","2,854.56","10.98B","0.56%"
"2011年2月23日","2,862.63","2,844.99","2,868.48","2,839.20","11.11B","0.25%"
